,ID,Count
174,18462,222.10536350448098
175,18463,257.5835569359017
176,18464,296.62353750315435
177,18465,383.3024210121549
178,18466,544.0542551278495
179,18467,603.155477945448
180,18468,609.5457431009107
181,18469,539.0956887230644
182,18470,576.4246146858491
183,18471,569.1439027464285
184,18472,554.6173983493113
185,18473,567.5376065871318
186,18474,581.5053992766674
187,18475,617.0359719306741
188,18476,592.9502594116551
189,18477,553.4563255819929
190,18478,555.4641957811137
191,18479,542.3344706529507
192,18480,375.60363593931606
193,18481,299.75135205364677
194,18482,253.6819694965463
195,18483,209.6083483686798
196,18484,176.427980259241
197,18485,157.9321444050355
198,18486,169.81994074438603
199,18487,196.9462766922353
200,18488,226.79592589469172
201,18489,293.0698898775158
202,18490,415.9794248538193
203,18491,461.167735475606
204,18492,466.0536798441656
205,18493,412.1881456170137
206,18494,440.72953649127675
207,18495,435.1627638090655
208,18496,424.05591759419804
209,18497,433.9346029295367
210,18498,444.61426275152456
211,18499,471.7806474237065
212,18500,453.3649090181656
213,18501,423.16817087149474
214,18502,424.70337197090555
215,18503,414.6644917382373
216,18504,370.133671631571
217,18505,295.3860343622156
218,18506,249.98756617908543
219,18507,206.5557948934858
220,18508,173.8586367743406
221,18509,155.632158168798
222,18510,167.34683099321938
223,18511,194.0781226038019
224,18512,223.49306750599823
225,18513,288.80187518352653
226,18514,409.92146271238175
227,18515,454.45169012469586
228,18516,459.2664798537675
229,18517,406.1853963652334
230,18518,434.3111352743999
231,18519,428.8254322224249
232,18520,417.88033644486353
233,18521,427.6151572085598
234,18522,438.1392877639072
235,18523,464.9100448640725
236,18524,446.76249723769456
237,18525,417.0055180924498
238,18526,418.518361859781
239,18527,408.6256791377548
240,18528,519.5725651934067
241,18529,414.6460896663619
242,18530,350.91830595572617
243,18531,289.9512593255715
244,18532,244.05285120827654
245,18533,218.46755873331665
246,18534,234.9119491692257
247,18535,272.43581370124866
248,18536,313.72683786148684
249,18537,405.40362204909957
250,18538,575.4243999754462
251,18539,637.9333967475419
252,18540,644.69212431581
253,18541,570.1799228459705
254,18542,609.6612330671646
255,18543,601.9607155918428
256,18544,586.596613578731
257,18545,600.2618004653928
258,18546,615.0349754780002
259,18547,652.6142394163206
260,18548,627.1397457539549
261,18549,585.3685934058072
262,18550,587.4922373138696
263,18551,573.6054528020192
264,18552,513.1996450811347
265,18553,409.5601660026941
266,18554,346.61404803372216
267,18555,286.39480477827124
268,18556,241.05937266819308
269,18557,215.78790166094552
270,18558,232.0305901719193
271,18559,269.09419831823936
272,18560,309.87875925090293
273,18561,400.4310637009063
274,18562,568.3664181316001
275,18563,630.1086984344024
276,18564,636.7845254922536
277,18565,563.1862681741421
278,18566,602.18331257219
279,18567,594.5772473177532
280,18568,579.4015967381574
281,18569,592.8991705709707
282,18570,607.4911422821203
283,18571,644.6094703223574
284,18572,619.4474391029429
285,18573,578.1886390896675
286,18574,580.2862350231452
287,18575,566.5697816146651
288,18576,528.5911771401288
289,18577,421.8434138294163
290,18578,357.00945902736254
291,18579,294.9841614965076
292,18580,248.28906017500526
293,18581,222.2596645278751
294,18582,238.9894926215378
295,18583,277.164687103651
296,18584,319.1724306381027
297,18585,412.44051774757713
298,18586,585.4124742420738
299,18587,649.0064867036654
300,18588,655.882530591684
301,18589,580.0769647770542
302,18590,620.243581805971
303,18591,612.4094006548679
304,18592,596.7786123629791
305,18593,610.680996180284
306,18594,625.7106003071001
307,18595,663.9421558046892
308,18596,638.0254821885095
309,18597,595.5292765199367
310,18598,597.6897821131666
311,18599,583.5619542339599
312,18600,512.3588056301639
313,18601,408.88913213035624
314,18602,346.046146694271
315,18603,285.92556819029085
316,18604,240.66441481405502
317,18605,215.43434923257226
318,18606,231.65042530641608
319,18607,268.6533074872694
320,18608,309.3710459500591
321,18609,399.7749871837438
322,18610,567.4351920258291
323,18611,629.0763121942293
324,18612,635.7412014059383
325,18613,562.2635293588202
326,18614,601.1966799998957
327,18615,593.6030767177027
328,18616,578.4522903129439
329,18617,591.9277493748687
330,18618,606.4958132255982
331,18619,643.5533256458921
332,18620,618.4325205432892
333,18621,577.2413200053512
334,18622,579.3354791838937
335,18623,565.6414991642083
336,18624,499.81099816258705
337,18625,398.87532530362284
338,18626,337.57138179142896
339,18627,278.9231727199981
340,18628,234.77047738544059
341,18629,210.15830301970732
342,18630,225.97724294946966
343,18631,262.07391441187985
344,18632,301.7944643085087
345,18633,389.984388262808
346,18634,553.5385487718688
347,18635,613.6700610259334
348,18636,620.1717252755606
349,18637,548.4935415399177
350,18638,586.4732086593243
351,18639,579.0655748011426
352,18640,564.2858353047227
353,18641,577.4312766837498
354,18642,591.6425646610766
355,18643,627.7925284534019
356,18644,603.2869387474982
357,18645,563.1045219916066
358,18646,565.1473946383474
359,18647,551.7887839396606
360,18648,384.1673386158478
361,18649,306.5856348194573
362,18650,259.4658777266477
363,18651,214.38738510366574
364,18652,180.4505099213481
365,18653,161.53297197521994
366,18654,173.6918081650628
367,18655,201.43662022318762
368,18656,231.96683664147875
369,18657,299.7518363769912
370,18658,425.4636890438986
371,18659,471.68228590253693
372,18660,476.6796290193056
373,18661,421.5859692483733
374,18662,450.77809925834947
375,18663,445.08440505153936
376,18664,433.72432452380326
377,18665,443.8282423008761
378,18666,454.7513966544685
379,18667,482.53717054141947
380,18668,463.7015562529429
381,18669,432.8163373181603
382,18670,434.38654075648924
383,18671,424.1187756641127
384,18672,378.6973982208773
385,18673,302.2203362116713
386,18674,255.77149055982852
387,18675,211.3348449731699
388,18676,177.88117766872045
389,18677,159.2329957937194
390,18678,171.21870922546867
391,18679,198.56847867332266
392,18680,228.66399269172916
393,18681,295.48384034127236
394,18682,419.4057533857567
395,18683,464.9662699118327
396,18684,469.8924587001766
397,18685,415.58324623851735
398,18686,444.35972610048213
399,18687,438.74710116950024
400,18688,427.54877037195376
401,18689,437.5088242063099
402,18690,448.2764499731815
403,18691,475.6665980176615
404,18692,457.0991733359115
405,18693,426.653711480082
406,18694,428.2015576840698
407,18695,418.07998946321084
408,18696,528.1362703007837
409,18697,421.48037437211406
410,18698,356.70221582761576
411,18699,294.7302974171084
412,18700,248.07538201219663
413,18701,222.0683873256121
414,18702,238.78381768894934
415,18703,276.92615850680505
416,18704,318.89775007606
417,18705,412.0855704452754
418,18706,584.9086668576762
419,18707,648.447950159075
420,18708,655.3180765071733
421,18709,579.5777491449444
422,18710,619.7097986865668
423,18711,611.8823596506189
424,18712,596.2650232527567
425,18713,610.1554426450859
426,18714,625.1721122584149
427,18715,663.3707655873209
428,18716,637.4763959228358
429,18717,595.016762591148
430,18718,597.1754088480641
431,18719,583.0597394115354
432,18720,521.7633695025896
433,18721,416.394466122091
434,18722,352.3979709503027
435,18723,291.1738536481702
436,18724,245.08191254429306
437,18725,219.38873837433846
438,18726,235.90246742402798
439,18727,273.58455325105587
440,18728,315.049683127648
441,18729,407.1130271671565
442,18730,577.850706404089
443,18731,640.6232755598422
444,18732,647.4105016487658
445,18733,572.5841156684218
446,18734,612.2319008545373
447,18735,604.498913753223
448,18736,589.070028217747
449,18737,602.7928350642038
450,18738,617.6283019252384
451,18739,655.3660207529955
452,18740,629.7841125844981
453,18741,587.8368300349227
454,18742,589.9694283961965
455,18743,576.0240895468244
456,18744,537.1548842098371
457,18745,428.6777001012115
458,18746,362.79337022460686
459,18747,299.7632006831377
460,18748,252.3115919006686
461,18749,225.86049394528277
462,18750,242.86136202848115
463,18751,281.65503293814794
464,18752,324.3433440375651
465,18753,419.12246767488875
466,18754,594.8967432975772
467,18755,659.521042524557
468,18756,666.5084852179323
469,18757,589.4747932294939
470,18758,630.292149727953
471,18759,622.3310469871403
472,18760,606.4470242524735
473,18761,620.5746406270569
474,18762,635.8477394103901
475,18763,674.6986844404946
476,18764,648.3621347259833
477,18765,605.1774479161081
478,18766,607.3729558662125
479,18767,593.0162430098795
480,18768,520.9225282997023
481,18769,415.72343085163203
482,18770,351.8300684276104
483,18771,290.7046160825199
484,18772,244.68695386724733
485,18773,219.0351852093271
486,18774,235.52230176643877
487,18775,273.1436615014754
488,18776,314.54196876896685
489,18777,406.4569492830369
490,18778,576.9194783580779
491,18779,639.5908871686585
492,18780,646.3671753886506
493,18781,571.6613749305433
494,18782,611.2452662265616
495,18783,603.5247411234561
496,18784,588.1207198146222
497,18785,601.8214118441138
498,18786,616.6329707949155
499,18787,654.309873876018
500,18788,628.7691919102282
501,18789,586.889508976836
502,18790,589.0186705760138
503,18791,575.0958051622606
504,18792,508.37470681653565
505,18793,405.7096128397246
506,18794,343.3552940586661
507,18795,283.702212790725
508,18796,238.79300985525092
509,18797,213.75913310324933
510,18798,229.84911307268828
511,18799,266.5642610770668
512,18800,306.96537866456254
513,18801,396.6663394262448
514,18802,563.0228195819114
515,18803,624.1846187919618
516,18804,630.7976818675538
517,18805,557.8913717309058
518,18806,596.5217784402378
519,18807,588.9872229688667
520,18808,573.9542489828219
521,18809,587.3249229607943
522,18810,601.7797056396835
523,18811,638.5490590791081
524,18812,613.6235931971977
525,18813,572.7526951726385
526,18814,574.8305701827288
527,18815,561.2430744645735
528,18816,392.73105986970444
529,18817,313.4199324109449
530,18818,265.24979850383835
531,18819,219.1664322058632
532,18820,184.47304830956844
533,18821,165.13380735671515
534,18822,177.56368398501976
535,18823,205.92697349508643
536,18824,237.13775860557342
537,18825,306.43379737167913
538,18826,434.9479738082857
539,18827,482.19685913878595
540,18828,487.30560124542205
541,18829,430.98381326652446
542,18830,460.8266838238686
543,18831,455.00606781712753
544,18832,443.39275242717895
545,18833,453.72190313458503
546,18834,464.88855254799705
547,18835,493.2937169933642
548,18836,474.0382259111111
549,18837,442.4645246946885
550,18838,444.06973054786647
551,18839,433.57308009925964
552,18840,387.2611081539092
553,18841,309.05462476854854
554,18842,261.5554036909561
555,18843,216.11388575769865
556,18844,181.90371073933994
557,18845,162.8338264150847
558,18846,175.09057992699337
559,18847,203.058826009192
560,18848,233.83490782011552
561,18849,302.16579250273156
562,18850,428.89002561237885
563,18851,475.4808292483252
564,18852,480.51841687927254
565,18853,424.981077833174
566,18854,454.4082973822594
567,18855,448.66875081913093
568,18856,437.2171854941362
569,18857,447.4024719610785
570,18858,458.41359246588104
571,18859,486.42313024997287
572,18860,467.4358293295033
573,18861,436.3018861021739
574,18862,437.8847346747393
575,18863,427.53428140022527
576,18864,536.6999904107336
577,18865,428.3146710507043
578,18866,362.486135832214
579,18867,299.5093438809404
580,18868,252.0979198631028
581,18869,225.66922222612249
582,18870,242.65569299171702
583,18871,281.41651117890086
584,18872,324.0686713494441
585,18873,418.76753054741437
586,18874,594.3929503551915
587,18875,658.9625219908304
588,18876,665.9440473139159
589,18877,588.9755919077702
590,18878,629.7583819098372
591,18879,621.804021090912
592,18880,605.9334498646635
593,18881,620.0491021572401
594,18882,635.3092667978636
595,18883,674.1273106024503
596,18884,647.813064200274
597,18885,604.6649486789108
598,18886,606.8585973460006
599,18887,592.5140425838149
600,18888,530.3270804683872
601,18889,423.22875550316917
602,18890,358.1818847789581
603,18891,295.9528950090413
604,18892,249.10444610002168
605,18893,222.98956942995642
606,18894,239.7743385924922
607,18895,278.07490112845176
608,18896,320.220598879636
609,18897,413.7949801344451
610,18898,587.3349797744947
611,18899,651.1378361643687
612,18900,658.03646110933
613,18901,581.9819483964374
614,18902,622.2804733481513
615,18903,614.4205645993839
616,18904,598.7384445059201
617,18905,612.6864840121257
618,18906,627.7654456404562
619,18907,666.1225542825223
620,18908,640.120769824669
621,18909,597.4850058205643
622,18910,599.6526065546369
623,18911,585.4783826240068
624,18912,545.7186033955312
625,18913,435.5119960421972
626,18914,368.57728960496456
627,18915,304.5422466311821
628,18916,256.3341293174348
629,18917,229.4613284571663
630,18918,246.73323691336938
631,18919,286.145385125614
632,18920,329.5142647528678
633,18921,425.8044270558646
634,18922,604.3810257714833
635,18923,670.0356132215074
636,18924,677.134454877847
637,18925,598.8726349780397
638,18926,640.340731866711
639,18927,632.2527073566195
640,18928,616.1154498208973
641,18929,630.4682990714192
642,18930,645.9848928557674
643,18931,685.4552282947036
644,18932,658.6988018878171
645,18933,614.8256329625724
646,18934,617.0561433190726
647,18935,602.4705451617858
648,18936,529.4862400994232
649,18937,422.5577208982247
650,18938,357.61398281949613
651,18939,295.48365790876807
652,18940,248.7094878146852
653,18941,222.63601661558948
654,18942,239.39417331194096
655,18943,277.6340098161357
656,18944,319.7128850244921
657,18945,413.1389029010058
658,18946,586.4037526520501
659,18947,650.1054487970797
660,18948,656.9931358839574
661,18949,581.059208573708
662,18950,621.2938396986929
663,18951,613.446392935775
664,18952,597.7891370442936
665,18953,611.7150617554666
666,18954,626.7701154972756
667,18955,665.0664084530024
668,18956,639.1058501569696
669,18957,596.5376857020049
670,18958,598.70184967739
671,18959,584.5500991600901
672,18960,516.9384252554828
673,18961,412.54390818476736
674,18962,349.1392129346725
675,18963,288.48125832204187
676,18964,242.81554692125627
677,18965,217.35996730114408
678,18966,233.7209876199533
679,18967,271.0546128729792
680,18968,312.1362989289667
681,18969,403.34829822456123
682,18970,572.5071012287987
683,18971,634.6991885720533
684,18972,641.4236506008958
685,18973,567.2892126599703
686,18974,606.5703597027707
687,18975,598.908882473188
688,18976,583.6226737081695
689,18977,597.2185805424406
690,18978,611.9168582011121
691,18979,649.3056019953583
692,18980,623.9602594576857
693,18981,582.4008793777916
694,18982,584.5137567912258
695,18983,570.6973757920749
696,18984,401.2947723428191
697,18985,320.2542229949412
698,18986,271.03371335053293
699,18987,223.9454744079037
700,18988,188.49558257331185
701,18989,168.73463904612316
702,18990,181.4355558349804
703,18991,210.41732216283813
704,18992,242.3086752677055
705,18993,313.1157515150728
706,18994,444.43224884803885
707,18995,492.71142159400296
708,18996,497.93156257628453
709,18997,440.3816476486729
710,18998,470.87525808615356
711,18999,464.92772040961967
712,19000,453.06117041711104
713,19001,463.61555382390947
714,19002,475.02569804747543
715,19003,504.05025241617176
716,19004,484.3748849706594
717,19005,452.11270217852643
718,19006,453.75291041066413
719,19007,443.02737484051244
720,19008,395.82482598955096
721,19009,315.8889196321218
722,19010,267.339322159491
723,19011,220.89293095233643
724,19012,185.9262475219615
725,19013,166.43466035930413
726,19014,178.96245420148858
727,19015,207.54917748876338
728,19016,239.0058277202334
729,19017,308.8477508303104
730,19018,438.3743065911076
731,19019,485.99539828767547
732,19020,491.14438486402537
733,19021,434.3789181001696
734,19022,464.45687793687944
735,19023,458.59040962448097
736,19024,446.8856095383527
737,19025,457.2961288457263
738,19026,468.5507443131572
739,19027,497.1796724084352
740,19028,477.7724948617831
741,19029,445.9500696276219
742,19030,447.5679206010651
743,19031,436.98858206168035
744,19032,545.2637034276345
745,19033,435.14896206867036
746,19034,368.27005104618075
747,19035,304.2883863864447
748,19036,256.1204543822726
749,19037,229.2700541441793
750,19038,246.5275650875372
751,19039,285.9068601317847
752,19040,329.2395883399236
753,19041,425.4494851151047
754,19042,603.8772259971854
755,19043,669.4770851137104
756,19044,676.5700093195151
757,19045,598.3734268866706
758,19046,639.8069568101953
759,19047,631.725674313418
760,19048,615.6018684685292
761,19049,629.9427534748004
762,19050,645.4464129410394
763,19051,684.8838467082858
764,19052,658.1497239161886
765,19053,614.3131267753973
766,19054,616.5417778236692
767,19055,601.968337925405
768,19056,538.8907978166276
769,19057,430.0630499777709
770,19058,363.9658029183032
771,19059,300.73193993168127
772,19060,253.12698265370187
773,19061,226.5904031692356
774,19062,243.646212646621
775,19063,282.56525235245635
776,19064,325.39151848545265
777,19065,420.47693808172255
778,19066,596.8192602134287
779,19067,661.6524046052857
780,19068,668.6624284893094
781,19069,591.3797881285581
782,19070,632.3290533308598
783,19071,624.342222840046
784,19072,608.4068679998614
785,19073,622.5801403336793
786,19074,637.9025969107797
787,19075,676.8790958287796
788,19076,650.457434768641
789,19077,607.1331887968893
790,19078,609.3357919298475
791,19079,594.9326827473735
792,19080,554.2823168515699
793,19081,442.34628741061823
794,19082,374.3612051155241
795,19083,309.32128938175043
796,19084,260.35666404287576
797,19085,233.06216055986982
798,19086,250.6051092077349
799,19087,290.63573430875795
800,19088,334.6851820085062
801,19089,432.48638196619817
802,19090,613.8653018998205
803,19091,680.5501768835626
804,19092,687.7604174283337
805,19093,608.2704704388507
806,19094,650.389307282349
807,19095,642.1743610878968
808,19096,625.7838689205488
809,19097,640.3619508963149
810,19098,656.1220395187648
811,19099,696.2117649521224
812,19100,669.0354621337842
813,19101,624.4738115538069
814,19102,626.7393242932841
815,19103,611.9248409881816
816,19104,538.0499570539118
817,19105,429.3920150585918
818,19106,363.397900692902
819,19107,300.2627026116719
820,19108,252.73202418341288
821,19109,226.23685018930564
822,19110,243.26604718804452
823,19111,282.124360833678
824,19112,324.8838043925546
825,19113,419.82086054105287
826,19114,595.8880326549056
827,19115,660.6200167545464
828,19116,667.6191027753646
829,19117,590.4570478737246
830,19118,631.342419219377
831,19119,623.3680507202483
832,19120,607.4575600936897
833,19121,621.608717622119
834,19122,636.9072663015023
835,19123,675.8229495046837
836,19124,649.4425146256713
837,19125,606.1858682347151
838,19126,608.3850346073766
839,19127,594.0043988487569
840,19128,525.5021390661597
841,19129,419.3781998362082
842,19130,354.9231286847539
843,19131,293.2603012705186
844,19132,246.8380818132773
845,19133,220.9607995529642
846,19134,237.59286007465968
847,19135,275.5449622420762
848,19136,317.3072163987416
849,19137,410.03025341160605
850,19138,581.991377749896
851,19139,645.2137526695346
852,19140,652.0496135914219
853,19141,576.6870485099618
854,19142,616.6189355345374
855,19143,608.8305366153381
856,19144,593.291093208207
857,19145,607.1122327770495
858,19146,622.0540052839062
859,19147,660.0621390982238
860,19148,634.2969201317115
861,19149,592.0490583685737
862,19150,594.1969381664344
863,19151,580.1516720099894
864,19152,409.8584889792194
865,19153,327.088516901457
866,19154,276.8176310091025
867,19155,228.72451893329603
868,19156,192.5181187926275
869,19157,172.3354724860909
870,19158,185.30742956726812
871,19159,214.90767301359205
872,19160,247.47959444370073
873,19161,319.7977089069271
874,19162,453.9165284986127
875,19163,503.2259891609194
876,19164,508.55752907300354
877,19165,449.77948659961874
878,19166,480.9238372335958
879,19167,474.8493778255656
880,19168,462.72959310738577
881,19169,473.5092093230744
882,19170,485.16284847517045
883,19171,514.8067930683148
884,19172,494.7115490554186
885,19173,461.76088435286715
886,19174,463.43609498098095
887,19175,452.4816741780112
888,19176,404.38854008663236
889,19177,322.7232115121284
890,19178,273.1232381030096
891,19179,225.67197406064338
892,19180,189.94878254851213
893,19181,170.03549273155045
894,19182,182.83432678568582
895,19183,212.03952700803558
896,19184,244.1767453629444
897,19185,315.5297062408264
898,19186,447.85858342939684
899,19187,496.5099627368056
900,19188,501.77034820992594
901,19189,443.77675426446217
902,19190,474.50545410471057
903,19191,468.51206409845076
904,19192,456.5540293617405
905,19193,467.1897814112182
906,19194,478.68789173497794
907,19195,507.936209871042
908,19196,488.1091558815081
909,19197,455.5982489410775
910,19198,457.2511023001179
911,19199,446.4428785957842
912,19200,553.8274198070758
913,19201,441.9832557701195
914,19202,374.0539685312008
915,19203,309.0674307684392
916,19204,260.1429904808899
917,19205,232.87088747610213
918,19206,250.39943870364726
919,19207,290.39721084780325
920,19208,334.41050736076267
921,19209,432.1314423064632
922,19210,613.3615053631785
923,19211,679.9916523651317
924,19212,687.1959754973961
925,19213,607.7712655556292
926,19214,649.8555356561246
927,19215,641.6473314316594
928,19216,625.2702908686979
929,19217,639.836408677101
930,19218,655.5835630645638
931,19219,695.6403870376731
932,19220,668.4863876907907
933,19221,623.9613086602392
934,19222,626.2249621034371
935,19223,611.4226369792224
936,19224,547.4545121450135
937,19225,436.8973420423705
938,19226,369.74971901804435
939,19227,305.51098316906933
940,19228,257.1495177889005
941,19229,230.19123563873976
942,19230,247.51808533539682
943,19231,287.0556019930121
944,19232,330.56243626782924
945,19233,427.158893672717
946,19234,606.3035373078866
947,19235,672.1669693384124
948,19236,679.2883921222154
949,19237,600.7776245466846
950,19238,642.3776297701012
951,19239,634.2638775819979
952,19240,618.0752880843917
953,19241,632.4737931663971
954,19242,648.039744606403
955,19243,687.6356335819185
956,19244,660.7940960675573
957,19245,616.7813683709403
958,19246,619.0189738904412
959,19247,604.3869795368362
960,19248,562.846033023438
961,19249,449.1805809464132
962,19250,380.1451224603497
963,19251,314.1003336479073
964,19252,264.37920004399217
965,19253,236.66299380451318
966,19254,254.47698272999588
967,19255,295.12608491593636
968,19256,339.85610090400905
969,19257,439.16833899559504
970,19258,623.3495810359271
971,19259,691.0647438801248
972,19260,698.3863833486555
973,19261,617.6683088800182
974,19262,660.437885884714
975,19263,652.0960179656504
976,19264,635.4522910863677
977,19265,650.2556058588063
978,19266,666.2591893965782
979,19267,706.9683050207856
980,19268,679.3721256578393
981,19269,634.1219932047895
982,19270,636.4225083383442
983,19271,621.3791398128393
984,19272,546.6136715691051
985,19273,436.2263072722736
986,19274,369.1818169188125
987,19275,305.04174595330926
988,19276,256.75455940635834
989,19277,229.83768273735774
990,19278,247.13791996128072
991,19279,286.61471057218546
992,19280,330.05472228772874
993,19281,426.50281627780646
994,19282,605.3723099562519
995,19283,671.1345817170362
996,19284,678.2450666400636
997,19285,599.8548844968539
998,19286,641.3909958778163
999,19287,633.2897056786295
1000,19288,617.1259803891252
1001,19289,631.5023706706553
1002,19290,647.0444142182555
1003,19291,686.5794874924641
1004,19292,659.7791761500699
1005,19293,615.8340480192301
1006,19294,618.0682167791977
1007,19295,603.4586958444539
1008,19296,534.0658550703513
1009,19297,426.2124932381886
1010,19298,360.7070459163311
1011,19299,298.0393454431023
1012,19300,250.86061773563296
1013,19301,224.56163272710376
1014,19302,241.46473352110988
1015,19303,280.0353127613341
1016,19304,322.47813519299854
1017,19305,416.712210310171
1018,19306,591.4756567003017
1019,19307,655.7283194602229
1020,19308,662.6755793036887
1021,19309,586.0848867671208
1022,19310,626.6675139401526
1023,19311,618.7521932988269
1024,19312,602.9595151847193
1025,19313,617.0058875458244
1026,19314,632.1911549632355
1027,19315,670.8186789562753
1028,19316,644.6335834533761
1029,19317,601.6972398306461
1030,19318,603.8801220218991
1031,19319,589.6059706495332
1032,19320,418.4222036452859
1033,19321,333.92280923554347
1034,19322,282.60154733691246
1035,19323,233.5035623591292
1036,19324,196.5406540864409
1037,19325,175.9363050975815
1038,19326,189.17930240871792
1039,19327,219.3980228312093
1040,19328,252.6505124299747
1041,19329,326.4796647614014
1042,19330,463.4008059670505
1043,19331,513.7405543086519
1044,19332,519.1834931249078
1045,19333,459.1773233883165
1046,19334,490.97241406906824
1047,19335,484.77103295874383
1048,19336,472.3980135731568
1049,19337,483.40286254591433
1050,19338,495.29999657051724
1051,19339,525.563331245601
1052,19340,505.04821076192576
1053,19341,471.40906430736106
1054,19342,473.11927732339774
1055,19343,461.93597134027146
1056,19344,412.95225595537795
1057,19345,329.5575048060158
1058,19346,278.9071552431068
1059,19347,230.45101815764045
1060,19348,193.97131840724626
1061,19349,173.63632584873824
1062,19350,186.70620017089743
1063,19351,216.52987745627289
1064,19352,249.34766407541667
1065,19353,322.2116630337077
1066,19354,457.34286222979665
1067,19355,507.02452936119266
1068,19356,512.3963137541296
1069,19357,453.17459237298243
1070,19358,484.55403235139465
1071,19359,478.4337206250159
1072,19360,466.22245118533453
1073,19361,477.0834360235125
1074,19362,488.8250412539752
1075,19363,518.6927495589651
